areacd,areanm,geography,indicator,period,observation,measure,unit,lci_95,uci_95,status,notes
E06000042,Milton Keynes,County or Unitary Authority,Gigabit capable broadband,2025-07-01,95.7,Percentage,%,,,,
E06000044,Portsmouth,County or Unitary Authority,Gigabit capable broadband,2025-07-01,96.5,Percentage,%,,,,
E06000038,Reading,County or Unitary Authority,Gigabit capable broadband,2025-07-01,95.7,Percentage,%,,,,
E06000039,Slough,County or Unitary Authority,Gigabit capable broadband,2025-07-01,96.6,Percentage,%,,,,
E06000045,Southampton,County or Unitary Authority,Gigabit capable broadband,2025-07-01,95.4,Percentage,%,,,,
E06000037,West Berkshire,County or Unitary Authority,Gigabit capable broadband,2025-07-01,85.9,Percentage,%,,,,
E06000040,Windsor and Maidenhead,County or Unitary Authority,Gigabit capable broadband,2025-07-01,84.9,Percentage,%,,,,
E06000041,Wokingham,County or Unitary Authority,Gigabit capable broadband,2025-07-01,92.5,Percentage,%,,,,
E10000011,East Sussex,County or Unitary Authority,Gigabit capable broadband,2025-07-01,73.5,Percentage,%,,,,This data has been aggregated and may show differences to other published figures
E07000061,Eastbourne,Local Authority District,Gigabit capable broadband,2025-07-01,86.9,Percentage,%,,,,
E07000062,Hastings,Local Authority District,Gigabit capable broadband,2025-07-01,75.4,Percentage,%,,,,
E07000063,Lewes,Local Authority District,Gigabit capable broadband,2025-07-01,70.1,Percentage,%,,,,
E07000064,Rother,Local Authority District,Gigabit capable broadband,2025-07-01,70.4,Percentage,%,,,,
E07000065,Wealden,Local Authority District,Gigabit capable broadband,2025-07-01,67.8,Percentage,%,,,,
E10000014,Hampshire,County or Unitary Authority,Gigabit capable broadband,2025-07-01,81.9,Percentage,%,,,,This data has been aggregated and may show differences to other published figures
E07000084,Basingstoke and Deane,Local Authority District,Gigabit capable broadband,2025-07-01,80.0,Percentage,%,,,,
E07000085,East Hampshire,Local Authority District,Gigabit capable broadband,2025-07-01,71.5,Percentage,%,,,,
E07000086,Eastleigh,Local Authority District,Gigabit capable broadband,2025-07-01,88.0,Percentage,%,,,,
E07000087,Fareham,Local Authority District,Gigabit capable broadband,2025-07-01,96.8,Percentage,%,,,,
E07000088,Gosport,Local Authority District,Gigabit capable broadband,2025-07-01,97.6,Percentage,%,,,,
E07000089,Hart,Local Authority District,Gigabit capable broadband,2025-07-01,86.0,Percentage,%,,,,
E07000090,Havant,Local Authority District,Gigabit capable broadband,2025-07-01,93.8,Percentage,%,,,,
E07000091,New Forest,Local Authority District,Gigabit capable broadband,2025-07-01,72.7,Percentage,%,,,,
E07000092,Rushmoor,Local Authority District,Gigabit capable broadband,2025-07-01,94.4,Percentage,%,,,,
E07000093,Test Valley,Local Authority District,Gigabit capable broadband,2025-07-01,74.1,Percentage,%,,,,
E07000094,Winchester,Local Authority District,Gigabit capable broadband,2025-07-01,62.6,Percentage,%,,,,
E10000016,Kent,County or Unitary Authority,Gigabit capable broadband,2025-07-01,78.1,Percentage,%,,,,This data has been aggregated and may show differences to other published figures
E07000105,Ashford,Local Authority District,Gigabit capable broadband,2025-07-01,73.8,Percentage,%,,,,
E07000106,Canterbury,Local Authority District,Gigabit capable broadband,2025-07-01,72.5,Percentage,%,,,,
E07000107,Dartford,Local Authority District,Gigabit capable broadband,2025-07-01,83.6,Percentage,%,,,,
E07000108,Dover,Local Authority District,Gigabit capable broadband,2025-07-01,78.7,Percentage,%,,,,
E07000112,Folkestone and Hythe,Local Authority District,Gigabit capable broadband,2025-07-01,76.5,Percentage,%,,,,
E07000109,Gravesham,Local Authority District,Gigabit capable broadband,2025-07-01,81.9,Percentage,%,,,,
E07000110,Maidstone,Local Authority District,Gigabit capable broadband,2025-07-01,78.0,Percentage,%,,,,
E07000111,Sevenoaks,Local Authority District,Gigabit capable broadband,2025-07-01,74.6,Percentage,%,,,,
E07000113,Swale,Local Authority District,Gigabit capable broadband,2025-07-01,79.1,Percentage,%,,,,
E07000114,Thanet,Local Authority District,Gigabit capable broadband,2025-07-01,78.6,Percentage,%,,,,
E07000115,Tonbridge and Malling,Local Authority District,Gigabit capable broadband,2025-07-01,83.8,Percentage,%,,,,
E07000116,Tunbridge Wells,Local Authority District,Gigabit capable broadband,2025-07-01,79.3,Percentage,%,,,,
E10000025,Oxfordshire,County or Unitary Authority,Gigabit capable broadband,2025-07-01,83.6,Percentage,%,,,,This data has been aggregated and may show differences to other published figures
E07000177,Cherwell,Local Authority District,Gigabit capable broadband,2025-07-01,86.4,Percentage,%,,,,
E07000178,Oxford,Local Authority District,Gigabit capable broadband,2025-07-01,76.1,Percentage,%,,,,
E07000179,South Oxfordshire,Local Authority District,Gigabit capable broadband,2025-07-01,79.9,Percentage,%,,,,
E07000180,Vale of White Horse,Local Authority District,Gigabit capable broadband,2025-07-01,85.1,Percentage,%,,,,
E07000181,West Oxfordshire,Local Authority District,Gigabit capable broadband,2025-07-01,91.7,Percentage,%,,,,
E10000030,Surrey,County or Unitary Authority,Gigabit capable broadband,2025-07-01,82.9,Percentage,%,,,,This data has been aggregated and may show differences to other published figures
E07000207,Elmbridge,Local Authority District,Gigabit capable broadband,2025-07-01,84.7,Percentage,%,,,,
E07000208,Epsom and Ewell,Local Authority District,Gigabit capable broadband,2025-07-01,95.5,Percentage,%,,,,
E07000209,Guildford,Local Authority District,Gigabit capable broadband,2025-07-01,79.4,Percentage,%,,,,
E07000210,Mole Valley,Local Authority District,Gigabit capable broadband,2025-07-01,77.4,Percentage,%,,,,
E07000211,Reigate and Banstead,Local Authority District,Gigabit capable broadband,2025-07-01,87.2,Percentage,%,,,,
E07000212,Runnymede,Local Authority District,Gigabit capable broadband,2025-07-01,84.3,Percentage,%,,,,
E07000213,Spelthorne,Local Authority District,Gigabit capable broadband,2025-07-01,91.6,Percentage,%,,,,
E07000214,Surrey Heath,Local Authority District,Gigabit capable broadband,2025-07-01,86.7,Percentage,%,,,,
E07000215,Tandridge,Local Authority District,Gigabit capable broadband,2025-07-01,69.3,Percentage,%,,,,
E07000216,Waverley,Local Authority District,Gigabit capable broadband,2025-07-01,69.2,Percentage,%,,,,
E07000217,Woking,Local Authority District,Gigabit capable broadband,2025-07-01,90.6,Percentage,%,,,,
E10000032,West Sussex,County or Unitary Authority,Gigabit capable broadband,2025-07-01,80.3,Percentage,%,,,,This data has been aggregated and may show differences to other published figures
E07000223,Adur,Local Authority District,Gigabit capable broadband,2025-07-01,95.3,Percentage,%,,,,
E07000224,Arun,Local Authority District,Gigabit capable broadband,2025-07-01,74.1,Percentage,%,,,,
E07000225,Chichester,Local Authority District,Gigabit capable broadband,2025-07-01,65.1,Percentage,%,,,,
E07000226,Crawley,Local Authority District,Gigabit capable broadband,2025-07-01,90.6,Percentage,%,,,,
E07000227,Horsham,Local Authority District,Gigabit capable broadband,2025-07-01,74.7,Percentage,%,,,,
E07000228,Mid Sussex,Local Authority District,Gigabit capable broadband,2025-07-01,80.4,Percentage,%,,,,
E07000229,Worthing,Local Authority District,Gigabit capable broadband,2025-07-01,97.3,Percentage,%,,,,
E12000009,South West,Region,Gigabit capable broadband,2025-07-01,78.6,Percentage,%,,,,This data has been aggregated and may show differences to other published figures
E47000009,West of England,Combined Authority or City Region,Gigabit capable broadband,2025-07-01,87.5,Percentage,%,,,,This data has been aggregated and may show differences to other published figures
E47000015,Devon and Torbay,Combined Authority or City Region,Gigabit capable broadband,2025-07-01,72.7,Percentage,%,,,,This data has been aggregated and may show differences to other published figures
E06000022,Bath and North East Somerset,County or Unitary Authority,Gigabit capable broadband,2025-07-01,77.5,Percentage,%,,,,
E06000058,"Bournemouth, Christchurch and Poole",County or Unitary Authority,Gigabit capable broadband,2025-07-01,88.7,Percentage,%,,,,
E06000023,"Bristol, City of",County or Unitary Authority,Gigabit capable broadband,2025-07-01,94.0,Percentage,%,,,,
E06000052,Cornwall,County or Unitary Authority,Gigabit capable broadband,2025-07-01,62.5,Percentage,%,,,,
E06000059,Dorset,County or Unitary Authority,Gigabit capable broadband,2025-07-01,71.4,Percentage,%,,,,
E06000053,Isles of Scilly,County or Unitary Authority,Gigabit capable broadband,2025-07-01,49.8,Percentage,%,,,,
E06000024,North Somerset,County or Unitary Authority,Gigabit capable broadband,2025-07-01,87.6,Percentage,%,,,,
E06000026,Plymouth,County or Unitary Authority,Gigabit capable broadband,2025-07-01,93.3,Percentage,%,,,,
E06000066,Somerset,County or Unitary Authority,Gigabit capable broadband,2025-07-01,73.4,Percentage,%,,,,
E06000025,South Gloucestershire,County or Unitary Authority,Gigabit capable broadband,2025-07-01,83.8,Percentage,%,,,,
E06000030,Swindon,County or Unitary Authority,Gigabit capable broadband,2025-07-01,94.2,Percentage,%,,,,
E06000027,Torbay,County or Unitary Authority,Gigabit capable broadband,2025-07-01,87.1,Percentage,%,,,,
E06000054,Wiltshire,County or Unitary Authority,Gigabit capable broadband,2025-07-01,74.5,Percentage,%,,,,
E10000008,Devon,County or Unitary Authority,Gigabit capable broadband,2025-07-01,70.0,Percentage,%,,,,This data has been aggregated and may show differences to other published figures
E07000040,East Devon,Local Authority District,Gigabit capable broadband,2025-07-01,73.9,Percentage,%,,,,
E07000041,Exeter,Local Authority District,Gigabit capable broadband,2025-07-01,89.9,Percentage,%,,,,
E07000042,Mid Devon,Local Authority District,Gigabit capable broadband,2025-07-01,59.1,Percentage,%,,,,
E07000043,North Devon,Local Authority District,Gigabit capable broadband,2025-07-01,65.1,Percentage,%,,,,
E07000044,South Hams,Local Authority District,Gigabit capable broadband,2025-07-01,56.1,Percentage,%,,,,
E07000045,Teignbridge,Local Authority District,Gigabit capable broadband,2025-07-01,75.6,Percentage,%,,,,
E07000046,Torridge,Local Authority District,Gigabit capable broadband,2025-07-01,62.8,Percentage,%,,,,
E07000047,West Devon,Local Authority District,Gigabit capable broadband,2025-07-01,59.8,Percentage,%,,,,
E10000013,Gloucestershire,County or Unitary Authority,Gigabit capable broadband,2025-07-01,82.8,Percentage,%,,,,This data has been aggregated and may show differences to other published figures
E07000078,Cheltenham,Local Authority District,Gigabit capable broadband,2025-07-01,92.6,Percentage,%,,,,
E07000079,Cotswold,Local Authority District,Gigabit capable broadband,2025-07-01,66.0,Percentage,%,,,,
E07000080,Forest of Dean,Local Authority District,Gigabit capable broadband,2025-07-01,77.6,Percentage,%,,,,
E07000081,Gloucester,Local Authority District,Gigabit capable broadband,2025-07-01,93.7,Percentage,%,,,,
E07000082,Stroud,Local Authority District,Gigabit capable broadband,2025-07-01,76.7,Percentage,%,,,,
E07000083,Tewkesbury,Local Authority District,Gigabit capable broadband,2025-07-01,85.9,Percentage,%,,,,
W92000004,Wales,Nation,Gigabit capable broadband,2025-07-01,79.1,Percentage,%,,,,This data has been aggregated and may show differences to other published figures
W06000001,Isle of Anglesey,Local Authority District,Gigabit capable broadband,2025-07-01,55.3,Percentage,%,,,,
W06000002,Gwynedd,Local Authority District,Gigabit capable broadband,2025-07-01,62.4,Percentage,%,,,,
W06000003,Conwy,Local Authority District,Gigabit capable broadband,2025-07-01,85.6,Percentage,%,,,,
W06000004,Denbighshire,Local Authority District,Gigabit capable broadband,2025-07-01,78.7,Percentage,%,,,,
W06000005,Flintshire,Local Authority District,Gigabit capable broadband,2025-07-01,89.4,Percentage,%,,,,
W06000006,Wrexham,Local Authority District,Gigabit capable broadband,2025-07-01,76.4,Percentage,%,,,,
W06000023,Powys,Local Authority District,Gigabit capable broadband,2025-07-01,57.0,Percentage,%,,,,
W06000008,Ceredigion,Local Authority District,Gigabit capable broadband,2025-07-01,50.0,Percentage,%,,,,
W06000009,Pembrokeshire,Local Authority District,Gigabit capable broadband,2025-07-01,64.9,Percentage,%,,,,
W06000010,Carmarthenshire,Local Authority District,Gigabit capable broadband,2025-07-01,69.2,Percentage,%,,,,
W06000011,Swansea,Local Authority District,Gigabit capable broadband,2025-07-01,88.8,Percentage,%,,,,
W06000012,Neath Port Talbot,Local Authority District,Gigabit capable broadband,2025-07-01,81.3,Percentage,%,,,,
W06000013,Bridgend,Local Authority District,Gigabit capable broadband,2025-07-01,88.7,Percentage,%,,,,
W06000014,Vale of Glamorgan,Local Authority District,Gigabit capable broadband,2025-07-01,89.3,Percentage,%,,,,
W06000015,Cardiff,Local Authority District,Gigabit capable broadband,2025-07-01,92.1,Percentage,%,,,,
W06000016,Rhondda Cynon Taf,Local Authority District,Gigabit capable broadband,2025-07-01,76.1,Percentage,%,,,,
W06000024,Merthyr Tydfil,Local Authority District,Gigabit capable broadband,2025-07-01,76.4,Percentage,%,,,,
W06000018,Caerphilly,Local Authority District,Gigabit capable broadband,2025-07-01,87.5,Percentage,%,,,,
W06000019,Blaenau Gwent,Local Authority District,Gigabit capable broadband,2025-07-01,68.8,Percentage,%,,,,
W06000020,Torfaen,Local Authority District,Gigabit capable broadband,2025-07-01,82.5,Percentage,%,,,,
W06000021,Monmouthshire,Local Authority District,Gigabit capable broadband,2025-07-01,75.5,Percentage,%,,,,
W06000022,Newport,Local Authority District,Gigabit capable broadband,2025-07-01,92.3,Percentage,%,,,,
S92000003,Scotland,Nation,Gigabit capable broadband,2025-07-01,79.7,Percentage,%,,,,This data has been aggregated and may show differences to other published figures
S12000033,Aberdeen City,Local Authority District,Gigabit capable broadband,2025-07-01,91.8,Percentage,%,,,,
S12000034,Aberdeenshire,Local Authority District,Gigabit capable broadband,2025-07-01,43.4,Percentage,%,,,,
S12000041,Angus,Local Authority District,Gigabit capable broadband,2025-07-01,58.6,Percentage,%,,,,
S12000035,Argyll and Bute,Local Authority District,Gigabit capable broadband,2025-07-01,21.1,Percentage,%,,,,
S12000036,City of Edinburgh,Local Authority District,Gigabit capable broadband,2025-07-01,92.2,Percentage,%,,,,
S12000005,Clackmannanshire,Local Authority District,Gigabit capable broadband,2025-07-01,85.3,Percentage,%,,,,
S12000006,Dumfries and Galloway,Local Authority District,Gigabit capable broadband,2025-07-01,51.8,Percentage,%,,,,
S12000042,Dundee City,Local Authority District,Gigabit capable broadband,2025-07-01,93.9,Percentage,%,,,,
S12000008,East Ayrshire,Local Authority District,Gigabit capable broadband,2025-07-01,78.0,Percentage,%,,,,
S12000045,East Dunbartonshire,Local Authority District,Gigabit capable broadband,2025-07-01,91.7,Percentage,%,,,,
S12000010,East Lothian,Local Authority District,Gigabit capable broadband,2025-07-01,86.3,Percentage,%,,,,
S12000011,East Renfrewshire,Local Authority District,Gigabit capable broadband,2025-07-01,94.6,Percentage,%,,,,
S12000014,Falkirk,Local Authority District,Gigabit capable broadband,2025-07-01,93.3,Percentage,%,,,,
S12000047,Fife,Local Authority District,Gigabit capable broadband,2025-07-01,80.9,Percentage,%,,,,
S12000049,Glasgow City,Local Authority District,Gigabit capable broadband,2025-07-01,94.6,Percentage,%,,,,
S12000017,Highland,Local Authority District,Gigabit capable broadband,2025-07-01,60.2,Percentage,%,,,,
S12000018,Inverclyde,Local Authority District,Gigabit capable broadband,2025-07-01,78.6,Percentage,%,,,,
S12000019,Midlothian,Local Authority District,Gigabit capable broadband,2025-07-01,90.6,Percentage,%,,,,
S12000020,Moray,Local Authority District,Gigabit capable broadband,2025-07-01,59.7,Percentage,%,,,,
S12000013,Na h-Eileanan Siar,Local Authority District,Gigabit capable broadband,2025-07-01,10.3,Percentage,%,,,,
S12000021,North Ayrshire,Local Authority District,Gigabit capable broadband,2025-07-01,79.0,Percentage,%,,,,
S12000050,North Lanarkshire,Local Authority District,Gigabit capable broadband,2025-07-01,91.7,Percentage,%,,,,
S12000023,Orkney Islands,Local Authority District,Gigabit capable broadband,2025-07-01,24.9,Percentage,%,,,,
S12000048,Perth and Kinross,Local Authority District,Gigabit capable broadband,2025-07-01,51.4,Percentage,%,,,,
S12000038,Renfrewshire,Local Authority District,Gigabit capable broadband,2025-07-01,95.7,Percentage,%,,,,
S12000026,Scottish Borders,Local Authority District,Gigabit capable broadband,2025-07-01,68.3,Percentage,%,,,,
S12000027,Shetland Islands,Local Authority District,Gigabit capable broadband,2025-07-01,17.2,Percentage,%,,,,
S12000028,South Ayrshire,Local Authority District,Gigabit capable broadband,2025-07-01,79.9,Percentage,%,,,,
S12000029,South Lanarkshire,Local Authority District,Gigabit capable broadband,2025-07-01,88.1,Percentage,%,,,,
S12000030,Stirling,Local Authority District,Gigabit capable broadband,2025-07-01,74.4,Percentage,%,,,,
S12000039,West Dunbartonshire,Local Authority District,Gigabit capable broadband,2025-07-01,90.8,Percentage,%,,,,
S12000040,West Lothian,Local Authority District,Gigabit capable broadband,2025-07-01,90.4,Percentage,%,,,,
N92000002,Northern Ireland,Nation,Gigabit capable broadband,2025-07-01,94.2,Percentage,%,,,,This data has been aggregated and may show differences to other published figures
N09000001,Antrim and Newtownabbey,Local Authority District,Gigabit capable broadband,2025-07-01,96.7,Percentage,%,,,,
N09000002,"Armagh City, Banbridge and Craigavon",Local Authority District,Gigabit capable broadband,2025-07-01,92.1,Percentage,%,,,,
N09000003,Belfast,Local Authority District,Gigabit capable broadband,2025-07-01,95.4,Percentage,%,,,,
N09000004,Causeway Coast and Glens,Local Authority District,Gigabit capable broadband,2025-07-01,92.7,Percentage,%,,,,
N09000005,Derry City and Strabane,Local Authority District,Gigabit capable broadband,2025-07-01,93.5,Percentage,%,,,,
N09000006,Fermanagh and Omagh,Local Authority District,Gigabit capable broadband,2025-07-01,89.9,Percentage,%,,,,
N09000007,Lisburn and Castlereagh,Local Authority District,Gigabit capable broadband,2025-07-01,96.2,Percentage,%,,,,
N09000008,Mid and East Antrim,Local Authority District,Gigabit capable broadband,2025-07-01,94.7,Percentage,%,,,,
N09000009,Mid Ulster,Local Authority District,Gigabit capable broadband,2025-07-01,93.6,Percentage,%,,,,
N09000010,"Newry, Mourne and Down",Local Authority District,Gigabit capable broadband,2025-07-01,94.2,Percentage,%,,,,
N09000011,Ards and North Down,Local Authority District,Gigabit capable broadband,2025-07-01,95.8,Percentage,%,,,,
