AREACD,AREANM,Geography,Variable Name,Indicator,Period,Observation,Measure,Unit,Lower Confidence Interval (95%),Upper Confidence Interval (95%),Observation Status,Polarity,Notes
E07000145,Great Yarmouth,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.2,Percentage,%,,,,1,
E07000146,King's Lynn and West Norfolk,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,4.0,Percentage,%,,,,1,
E07000147,North Norfolk,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,4.8,Percentage,%,,,,1,
E07000148,Norwich,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.5,Percentage,%,,,,1,
E07000149,South Norfolk,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,4.2,Percentage,%,,,,1,
E10000029,Suffolk,County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,2.2,Percentage,%,,,,1,This data has been aggregated and may show differences to other published figures
E07000200,Babergh,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,2.6,Percentage,%,,,,1,
E07000244,East Suffolk,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,2.5,Percentage,%,,,,1,
E07000202,Ipswich,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.4,Percentage,%,,,,1,
E07000203,Mid Suffolk,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,3.9,Percentage,%,,,,1,
E07000245,West Suffolk,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.9,Percentage,%,,,,1,
E12000007,London,Region,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.4,Percentage,%,,,,1,This data has been aggregated and may show differences to other published figures
E09000007,Camden,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.8,Percentage,%,,,,1,
E09000001,City of London,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,12.7,Percentage,%,,,,1,
E09000012,Hackney,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.8,Percentage,%,,,,1,
E09000013,Hammersmith and Fulham,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.8,Percentage,%,,,,1,
E09000014,Haringey,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.9,Percentage,%,,,,1,
E09000019,Islington,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.4,Percentage,%,,,,1,
E09000020,Kensington and Chelsea,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.2,Percentage,%,,,,1,
E09000022,Lambeth,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.0,Percentage,%,,,,1,
E09000023,Lewisham,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.3,Percentage,%,,,,1,
E09000025,Newham,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.7,Percentage,%,,,,1,
E09000028,Southwark,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,2.3,Percentage,%,,,,1,
E09000030,Tower Hamlets,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,2.9,Percentage,%,,,,1,
E09000032,Wandsworth,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.8,Percentage,%,,,,1,
E09000033,Westminster,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,3.6,Percentage,%,,,,1,
E09000002,Barking and Dagenham,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.8,Percentage,%,,,,1,
E09000003,Barnet,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.5,Percentage,%,,,,1,
E09000004,Bexley,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.9,Percentage,%,,,,1,
E09000005,Brent,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.6,Percentage,%,,,,1,
E09000006,Bromley,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.2,Percentage,%,,,,1,
E09000008,Croydon,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,3.0,Percentage,%,,,,1,
E09000009,Ealing,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.7,Percentage,%,,,,1,
E09000010,Enfield,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.4,Percentage,%,,,,1,
E09000011,Greenwich,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.6,Percentage,%,,,,1,
E09000015,Harrow,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.9,Percentage,%,,,,1,
E09000016,Havering,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.2,Percentage,%,,,,1,
E09000017,Hillingdon,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.7,Percentage,%,,,,1,
E09000018,Hounslow,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.7,Percentage,%,,,,1,
E09000021,Kingston upon Thames,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.9,Percentage,%,,,,1,
E09000024,Merton,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.4,Percentage,%,,,,1,
E09000026,Redbridge,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.9,Percentage,%,,,,1,
E09000027,Richmond upon Thames,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.0,Percentage,%,,,,1,
E09000029,Sutton,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.9,Percentage,%,,,,1,
E09000031,Waltham Forest,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.4,Percentage,%,,,,1,
E12000008,South East,Region,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,2.3,Percentage,%,,,,1,This data has been aggregated and may show differences to other published figures
E06000036,Bracknell Forest,County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.8,Percentage,%,,,,1,
E06000043,Brighton and Hove,County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.2,Percentage,%,,,,1,
E06000060,Buckinghamshire,County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,3.1,Percentage,%,,,,1,
E06000046,Isle of Wight,County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,3.5,Percentage,%,,,,1,
E06000035,Medway,County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.6,Percentage,%,,,,1,
E06000042,Milton Keynes,County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.0,Percentage,%,,,,1,
E06000044,Portsmouth,County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.3,Percentage,%,,,,1,
E06000038,Reading,County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.9,Percentage,%,,,,1,
E06000039,Slough,County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.5,Percentage,%,,,,1,
E06000045,Southampton,County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.8,Percentage,%,,,,1,
E06000037,West Berkshire,County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.8,Percentage,%,,,,1,
E06000040,Windsor and Maidenhead,County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,2.1,Percentage,%,,,,1,
E06000041,Wokingham,County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.2,Percentage,%,,,,1,
E10000011,East Sussex,County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.8,Percentage,%,,,,1,This data has been aggregated and may show differences to other published figures
E07000061,Eastbourne,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.3,Percentage,%,,,,1,
E07000062,Hastings,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.4,Percentage,%,,,,1,
E07000063,Lewes,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.8,Percentage,%,,,,1,
E07000064,Rother,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,3.1,Percentage,%,,,,1,
E07000065,Wealden,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,2.8,Percentage,%,,,,1,
E10000014,Hampshire,County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,2.8,Percentage,%,,,,1,This data has been aggregated and may show differences to other published figures
E07000084,Basingstoke and Deane,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,2.8,Percentage,%,,,,1,
E07000085,East Hampshire,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,5.1,Percentage,%,,,,1,
E07000086,Eastleigh,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.6,Percentage,%,,,,1,
E07000087,Fareham,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.7,Percentage,%,,,,1,
E07000088,Gosport,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.1,Percentage,%,,,,1,
E07000089,Hart,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,2.7,Percentage,%,,,,1,
E07000090,Havant,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.3,Percentage,%,,,,1,
E07000091,New Forest,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,3.6,Percentage,%,,,,1,
E07000092,Rushmoor,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.1,Percentage,%,,,,1,
E07000093,Test Valley,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,4.7,Percentage,%,,,,1,
E07000094,Winchester,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,6.2,Percentage,%,,,,1,
E10000016,Kent,County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,3.8,Percentage,%,,,,1,This data has been aggregated and may show differences to other published figures
E07000105,Ashford,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,6.2,Percentage,%,,,,1,
E07000106,Canterbury,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,3.5,Percentage,%,,,,1,
E07000107,Dartford,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.4,Percentage,%,,,,1,
E07000108,Dover,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,4.3,Percentage,%,,,,1,
E07000112,Folkestone and Hythe,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,5.9,Percentage,%,,,,1,
E07000109,Gravesham,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,2.3,Percentage,%,,,,1,
E07000110,Maidstone,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,4.8,Percentage,%,,,,1,
E07000111,Sevenoaks,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,4.4,Percentage,%,,,,1,
E07000113,Swale,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,4.0,Percentage,%,,,,1,
E07000114,Thanet,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.8,Percentage,%,,,,1,
E07000115,Tonbridge and Malling,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,3.5,Percentage,%,,,,1,
E07000116,Tunbridge Wells,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,3.5,Percentage,%,,,,1,
E10000025,Oxfordshire,County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.5,Percentage,%,,,,1,This data has been aggregated and may show differences to other published figures
E07000177,Cherwell,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.9,Percentage,%,,,,1,
E07000178,Oxford,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.4,Percentage,%,,,,1,
E07000179,South Oxfordshire,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.8,Percentage,%,,,,1,
E07000180,Vale of White Horse,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.7,Percentage,%,,,,1,
E07000181,West Oxfordshire,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.6,Percentage,%,,,,1,
E10000030,Surrey,County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,2.0,Percentage,%,,,,1,This data has been aggregated and may show differences to other published figures
E07000207,Elmbridge,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.9,Percentage,%,,,,1,
E07000208,Epsom and Ewell,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.2,Percentage,%,,,,1,
E07000209,Guildford,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,2.0,Percentage,%,,,,1,
E07000210,Mole Valley,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,2.9,Percentage,%,,,,1,
E07000211,Reigate and Banstead,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.5,Percentage,%,,,,1,
E07000212,Runnymede,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.9,Percentage,%,,,,1,
E07000213,Spelthorne,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.8,Percentage,%,,,,1,
E07000214,Surrey Heath,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.2,Percentage,%,,,,1,
E07000215,Tandridge,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,4.4,Percentage,%,,,,1,
E07000216,Waverley,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,3.6,Percentage,%,,,,1,
E07000217,Woking,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.4,Percentage,%,,,,1,
E10000032,West Sussex,County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,2.3,Percentage,%,,,,1,This data has been aggregated and may show differences to other published figures
E07000223,Adur,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.7,Percentage,%,,,,1,
E07000224,Arun,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.9,Percentage,%,,,,1,
E07000225,Chichester,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,5.1,Percentage,%,,,,1,
E07000226,Crawley,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.0,Percentage,%,,,,1,
E07000227,Horsham,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,3.5,Percentage,%,,,,1,
E07000228,Mid Sussex,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,2.1,Percentage,%,,,,1,
E07000229,Worthing,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.3,Percentage,%,,,,1,
E12000009,South West,Region,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,4.2,Percentage,%,,,,1,This data has been aggregated and may show differences to other published figures
E47000009,West of England,Combined Authority or City Region,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,2.1,Percentage,%,,,,1,This data has been aggregated and may show differences to other published figures
E47000015,Devon and Torbay,Combined Authority or City Region,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,7.7,Percentage,%,,,,1,This data has been aggregated and may show differences to other published figures
E06000022,Bath and North East Somerset,County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,3.5,Percentage,%,,,,1,
E06000058,"Bournemouth, Christchurch and Poole",County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.8,Percentage,%,,,,1,
E06000023,"Bristol, City of",County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,2.1,Percentage,%,,,,1,
E06000052,Cornwall,County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,7.9,Percentage,%,,,,1,
E06000059,Dorset,County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,3.1,Percentage,%,,,,1,
E06000053,Isles of Scilly,County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.7,Percentage,%,,,,1,
E06000024,North Somerset,County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,3.2,Percentage,%,,,,1,
E06000026,Plymouth,County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.4,Percentage,%,,,,1,
E06000066,Somerset,County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,5.5,Percentage,%,,,,1,
E06000025,South Gloucestershire,County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.2,Percentage,%,,,,1,
E06000030,Swindon,County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.9,Percentage,%,,,,1,
E06000027,Torbay,County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,2.0,Percentage,%,,,,1,
E06000054,Wiltshire,County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,3.3,Percentage,%,,,,1,
E10000008,Devon,County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,8.7,Percentage,%,,,,1,This data has been aggregated and may show differences to other published figures
E07000040,East Devon,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,6.6,Percentage,%,,,,1,
E07000041,Exeter,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,2.2,Percentage,%,,,,1,
E07000042,Mid Devon,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,12.6,Percentage,%,,,,1,
E07000043,North Devon,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,7.3,Percentage,%,,,,1,
E07000044,South Hams,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,12.5,Percentage,%,,,,1,
E07000045,Teignbridge,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,7.4,Percentage,%,,,,1,
E07000046,Torridge,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,14.1,Percentage,%,,,,1,
E07000047,West Devon,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,15.9,Percentage,%,,,,1,
E10000013,Gloucestershire,County or Unitary Authority,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,2.8,Percentage,%,,,,1,This data has been aggregated and may show differences to other published figures
E07000078,Cheltenham,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.4,Percentage,%,,,,1,
E07000079,Cotswold,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,2.9,Percentage,%,,,,1,
E07000080,Forest of Dean,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,5.7,Percentage,%,,,,1,
E07000081,Gloucester,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.7,Percentage,%,,,,1,
E07000082,Stroud,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,3.1,Percentage,%,,,,1,
E07000083,Tewkesbury,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,5.2,Percentage,%,,,,1,
W92000004,Wales,Nation,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,3.5,Percentage,%,,,,1,This data has been aggregated and may show differences to other published figures
W06000001,Isle of Anglesey,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,5.7,Percentage,%,,,,1,
W06000002,Gwynedd,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,6.3,Percentage,%,,,,1,
W06000003,Conwy,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,3.7,Percentage,%,,,,1,
W06000004,Denbighshire,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,4.7,Percentage,%,,,,1,
W06000005,Flintshire,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,2.5,Percentage,%,,,,1,
W06000006,Wrexham,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,2.8,Percentage,%,,,,1,
W06000023,Powys,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,12.8,Percentage,%,,,,1,
W06000008,Ceredigion,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,10.5,Percentage,%,,,,1,
W06000009,Pembrokeshire,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,5.4,Percentage,%,,,,1,
W06000010,Carmarthenshire,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,8.2,Percentage,%,,,,1,
W06000011,Swansea,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.3,Percentage,%,,,,1,
W06000012,Neath Port Talbot,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.7,Percentage,%,,,,1,
W06000013,Bridgend,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.4,Percentage,%,,,,1,
W06000014,Vale of Glamorgan,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.7,Percentage,%,,,,1,
W06000015,Cardiff,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.3,Percentage,%,,,,1,
W06000016,Rhondda Cynon Taf,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.2,Percentage,%,,,,1,
W06000024,Merthyr Tydfil,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.8,Percentage,%,,,,1,
W06000018,Caerphilly,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.8,Percentage,%,,,,1,
W06000019,Blaenau Gwent,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,2.1,Percentage,%,,,,1,
W06000020,Torfaen,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,2.4,Percentage,%,,,,1,
W06000021,Monmouthshire,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,7.0,Percentage,%,,,,1,
W06000022,Newport,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.8,Percentage,%,,,,1,
S92000003,Scotland,Nation,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,3.8,Percentage,%,,,,1,This data has been aggregated and may show differences to other published figures
S12000033,Aberdeen City,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,2.0,Percentage,%,,,,1,
S12000034,Aberdeenshire,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,10.8,Percentage,%,,,,1,
S12000041,Angus,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,10.0,Percentage,%,,,,1,
S12000035,Argyll and Bute,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,13.2,Percentage,%,,,,1,
S12000036,City of Edinburgh,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.7,Percentage,%,,,,1,
S12000005,Clackmannanshire,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.3,Percentage,%,,,,1,
S12000006,Dumfries and Galloway,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,5.4,Percentage,%,,,,1,
S12000042,Dundee City,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.7,Percentage,%,,,,1,
S12000008,East Ayrshire,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.6,Percentage,%,,,,1,
S12000045,East Dunbartonshire,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.5,Percentage,%,,,,1,
S12000010,East Lothian,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,3.7,Percentage,%,,,,1,
S12000011,East Renfrewshire,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.8,Percentage,%,,,,1,
S12000014,Falkirk,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.5,Percentage,%,,,,1,
S12000047,Fife,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.4,Percentage,%,,,,1,
S12000049,Glasgow City,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.5,Percentage,%,,,,1,
S12000017,Highland,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,14.0,Percentage,%,,,,1,
S12000018,Inverclyde,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.5,Percentage,%,,,,1,
S12000019,Midlothian,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.1,Percentage,%,,,,1,
S12000020,Moray,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,10.6,Percentage,%,,,,1,
S12000013,Na h-Eileanan Siar,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,14.8,Percentage,%,,,,1,
S12000021,North Ayrshire,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,2.3,Percentage,%,,,,1,
S12000050,North Lanarkshire,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.2,Percentage,%,,,,1,
S12000023,Orkney Islands,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,19.1,Percentage,%,,,,1,
S12000048,Perth and Kinross,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,9.8,Percentage,%,,,,1,
S12000038,Renfrewshire,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.1,Percentage,%,,,,1,
S12000026,Scottish Borders,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,3.6,Percentage,%,,,,1,
S12000027,Shetland Islands,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,19.7,Percentage,%,,,,1,
S12000028,South Ayrshire,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.6,Percentage,%,,,,1,
S12000029,South Lanarkshire,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.3,Percentage,%,,,,1,
S12000030,Stirling,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,5.0,Percentage,%,,,,1,
S12000039,West Dunbartonshire,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.6,Percentage,%,,,,1,
S12000040,West Lothian,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.5,Percentage,%,,,,1,
N92000002,Northern Ireland,Nation,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.5,Percentage,%,,,,1,This data has been aggregated and may show differences to other published figures
N09000001,Antrim and Newtownabbey,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.4,Percentage,%,,,,1,
N09000002,"Armagh City, Banbridge and Craigavon",Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,1.3,Percentage,%,,,,1,
N09000003,Belfast,Local Authority District,Premises below 30Mbps,Premises below 30Mbps,2025-01-15,0.9,Percentage,%,,,,1,
