indicator,areacd,areanm,geography,observation,unit,measure,period,lower_confidence_interval_95,upper_confidence_interval_95,observation_status
male-healthy-life-expectancy,e08000011,knowsley,local-authority-district,57.97,yrs,Years,2014-01-01t00-00-00/p3y,55.66,60.27,
male-healthy-life-expectancy,e08000011,knowsley,local-authority-district,57.65,yrs,Years,2013-01-01t00-00-00/p3y,55.23,60.07,
male-healthy-life-expectancy,e08000011,knowsley,local-authority-district,57.99,yrs,Years,2012-01-01t00-00-00/p3y,55.59,60.38,
male-healthy-life-expectancy,e08000011,knowsley,local-authority-district,57.18,yrs,Years,2011-01-01t00-00-00/p3y,55.0,59.36,
male-healthy-life-expectancy,e08000011,knowsley,local-authority-district,58.12,yrs,Years,2015-01-01t00-00-00/p3y,55.75,60.49,
male-healthy-life-expectancy,e08000012,liverpool,local-authority-district,55.7,yrs,Years,2021-01-01t00-00-00/p3y,52.13,59.26,
male-healthy-life-expectancy,e08000012,liverpool,local-authority-district,57.23,yrs,Years,2020-01-01t00-00-00/p3y,54.0,60.46,
male-healthy-life-expectancy,e08000012,liverpool,local-authority-district,57.58,yrs,Years,2019-01-01t00-00-00/p3y,54.77,60.39,
male-healthy-life-expectancy,e08000012,liverpool,local-authority-district,58.06,yrs,Years,2018-01-01t00-00-00/p3y,55.63,60.48,
male-healthy-life-expectancy,e08000012,liverpool,local-authority-district,58.69,yrs,Years,2017-01-01t00-00-00/p3y,56.54,60.84,
male-healthy-life-expectancy,e08000012,liverpool,local-authority-district,58.73,yrs,Years,2016-01-01t00-00-00/p3y,56.63,60.82,
male-healthy-life-expectancy,e08000012,liverpool,local-authority-district,57.45,yrs,Years,2014-01-01t00-00-00/p3y,55.38,59.53,
male-healthy-life-expectancy,e08000012,liverpool,local-authority-district,57.04,yrs,Years,2013-01-01t00-00-00/p3y,55.04,59.04,
male-healthy-life-expectancy,e08000012,liverpool,local-authority-district,57.47,yrs,Years,2012-01-01t00-00-00/p3y,55.53,59.4,
male-healthy-life-expectancy,e08000012,liverpool,local-authority-district,57.2,yrs,Years,2011-01-01t00-00-00/p3y,55.28,59.13,
male-healthy-life-expectancy,e08000012,liverpool,local-authority-district,58.56,yrs,Years,2015-01-01t00-00-00/p3y,56.45,60.67,
male-healthy-life-expectancy,e08000014,sefton,local-authority-district,60.34,yrs,Years,2021-01-01t00-00-00/p3y,56.89,63.79,
male-healthy-life-expectancy,e08000014,sefton,local-authority-district,61.16,yrs,Years,2020-01-01t00-00-00/p3y,58.36,63.95,
male-healthy-life-expectancy,e08000014,sefton,local-authority-district,62.72,yrs,Years,2019-01-01t00-00-00/p3y,60.37,65.07,
male-healthy-life-expectancy,e08000014,sefton,local-authority-district,63.82,yrs,Years,2018-01-01t00-00-00/p3y,61.71,65.94,
male-healthy-life-expectancy,e08000014,sefton,local-authority-district,63.76,yrs,Years,2017-01-01t00-00-00/p3y,61.71,65.81,
male-healthy-life-expectancy,e08000014,sefton,local-authority-district,63.28,yrs,Years,2016-01-01t00-00-00/p3y,61.23,65.34,
male-healthy-life-expectancy,e08000014,sefton,local-authority-district,60.91,yrs,Years,2014-01-01t00-00-00/p3y,58.68,63.15,
male-healthy-life-expectancy,e08000014,sefton,local-authority-district,61.85,yrs,Years,2011-01-01t00-00-00/p3y,59.65,64.05,
male-healthy-life-expectancy,e08000014,sefton,local-authority-district,61.84,yrs,Years,2015-01-01t00-00-00/p3y,59.67,64.02,
male-healthy-life-expectancy,e08000014,sefton,local-authority-district,61.56,yrs,Years,2013-01-01t00-00-00/p3y,59.33,63.8,
male-healthy-life-expectancy,e08000014,sefton,local-authority-district,61.1,yrs,Years,2012-01-01t00-00-00/p3y,58.83,63.38,
male-healthy-life-expectancy,e08000013,st-helens,local-authority-district,61.32,yrs,Years,2011-01-01t00-00-00/p3y,59.21,63.43,
male-healthy-life-expectancy,e08000013,st-helens,local-authority-district,60.67,yrs,Years,2012-01-01t00-00-00/p3y,58.55,62.79,
male-healthy-life-expectancy,e08000013,st-helens,local-authority-district,59.92,yrs,Years,2013-01-01t00-00-00/p3y,57.7,62.14,
male-healthy-life-expectancy,e08000013,st-helens,local-authority-district,59.18,yrs,Years,2014-01-01t00-00-00/p3y,56.84,61.51,
male-healthy-life-expectancy,e08000013,st-helens,local-authority-district,57.86,yrs,Years,2015-01-01t00-00-00/p3y,55.36,60.36,
male-healthy-life-expectancy,e08000013,st-helens,local-authority-district,58.62,yrs,Years,2016-01-01t00-00-00/p3y,56.06,61.18,
male-healthy-life-expectancy,e08000013,st-helens,local-authority-district,58.57,yrs,Years,2017-01-01t00-00-00/p3y,56.01,61.13,
male-healthy-life-expectancy,e08000013,st-helens,local-authority-district,60.95,yrs,Years,2018-01-01t00-00-00/p3y,58.38,63.53,
male-healthy-life-expectancy,e08000013,st-helens,local-authority-district,59.69,yrs,Years,2019-01-01t00-00-00/p3y,56.74,62.64,
male-healthy-life-expectancy,e08000013,st-helens,local-authority-district,57.7,yrs,Years,2020-01-01t00-00-00/p3y,54.07,61.32,
male-healthy-life-expectancy,e08000013,st-helens,local-authority-district,57.04,yrs,Years,2021-01-01t00-00-00/p3y,52.85,61.22,
male-healthy-life-expectancy,e08000015,wirral,local-authority-district,58.47,yrs,Years,2021-01-01t00-00-00/p3y,54.89,62.04,
male-healthy-life-expectancy,e08000015,wirral,local-authority-district,59.53,yrs,Years,2020-01-01t00-00-00/p3y,56.57,62.48,
male-healthy-life-expectancy,e08000015,wirral,local-authority-district,61.14,yrs,Years,2019-01-01t00-00-00/p3y,58.56,63.73,
male-healthy-life-expectancy,e08000015,wirral,local-authority-district,61.96,yrs,Years,2018-01-01t00-00-00/p3y,59.7,64.22,
male-healthy-life-expectancy,e08000015,wirral,local-authority-district,62.01,yrs,Years,2017-01-01t00-00-00/p3y,59.72,64.3,
male-healthy-life-expectancy,e08000015,wirral,local-authority-district,59.81,yrs,Years,2012-01-01t00-00-00/p3y,57.58,62.04,
male-healthy-life-expectancy,e08000015,wirral,local-authority-district,60.04,yrs,Years,2015-01-01t00-00-00/p3y,57.6,62.48,
male-healthy-life-expectancy,e08000015,wirral,local-authority-district,60.13,yrs,Years,2014-01-01t00-00-00/p3y,57.82,62.44,
male-healthy-life-expectancy,e08000015,wirral,local-authority-district,60.45,yrs,Years,2013-01-01t00-00-00/p3y,58.19,62.71,
male-healthy-life-expectancy,e08000015,wirral,local-authority-district,62.01,yrs,Years,2016-01-01t00-00-00/p3y,59.7,64.31,
male-healthy-life-expectancy,e08000015,wirral,local-authority-district,60.22,yrs,Years,2011-01-01t00-00-00/p3y,58.16,62.29,
male-healthy-life-expectancy,e12000003,yorkshire-and-the-humber,region,58.82,yrs,Years,2021-01-01t00-00-00/p3y,58.01,59.63,
male-healthy-life-expectancy,e12000003,yorkshire-and-the-humber,region,61.22,yrs,Years,2018-01-01t00-00-00/p3y,60.6,61.84,
male-healthy-life-expectancy,e12000003,yorkshire-and-the-humber,region,60.13,yrs,Years,2020-01-01t00-00-00/p3y,59.43,60.82,
male-healthy-life-expectancy,e12000003,yorkshire-and-the-humber,region,60.51,yrs,Years,2019-01-01t00-00-00/p3y,59.84,61.19,
male-healthy-life-expectancy,e12000003,yorkshire-and-the-humber,region,61.17,yrs,Years,2017-01-01t00-00-00/p3y,60.58,61.77,
male-healthy-life-expectancy,e12000003,yorkshire-and-the-humber,region,61.18,yrs,Years,2016-01-01t00-00-00/p3y,60.6,61.76,
male-healthy-life-expectancy,e12000003,yorkshire-and-the-humber,region,60.97,yrs,Years,2014-01-01t00-00-00/p3y,60.4,61.53,
male-healthy-life-expectancy,e12000003,yorkshire-and-the-humber,region,61.29,yrs,Years,2013-01-01t00-00-00/p3y,60.74,61.84,
male-healthy-life-expectancy,e12000003,yorkshire-and-the-humber,region,61.02,yrs,Years,2012-01-01t00-00-00/p3y,60.47,61.57,
male-healthy-life-expectancy,e12000003,yorkshire-and-the-humber,region,60.87,yrs,Years,2011-01-01t00-00-00/p3y,60.33,61.4,
male-healthy-life-expectancy,e12000003,yorkshire-and-the-humber,region,61.45,yrs,Years,2015-01-01t00-00-00/p3y,60.89,62.02,
male-healthy-life-expectancy,e06000011,east-riding-of-yorkshire,county-or-unitary-authority,62.34,yrs,Years,2020-01-01t00-00-00/p3y,59.78,64.9,
male-healthy-life-expectancy,e06000011,east-riding-of-yorkshire,county-or-unitary-authority,64.74,yrs,Years,2019-01-01t00-00-00/p3y,62.4,67.09,
male-healthy-life-expectancy,e06000011,east-riding-of-yorkshire,county-or-unitary-authority,65.52,yrs,Years,2018-01-01t00-00-00/p3y,63.29,67.75,
male-healthy-life-expectancy,e06000011,east-riding-of-yorkshire,county-or-unitary-authority,64.81,yrs,Years,2017-01-01t00-00-00/p3y,62.49,67.14,
male-healthy-life-expectancy,e06000011,east-riding-of-yorkshire,county-or-unitary-authority,64.39,yrs,Years,2016-01-01t00-00-00/p3y,62.19,66.59,
male-healthy-life-expectancy,e06000011,east-riding-of-yorkshire,county-or-unitary-authority,61.25,yrs,Years,2021-01-01t00-00-00/p3y,58.18,64.31,
male-healthy-life-expectancy,e06000011,east-riding-of-yorkshire,county-or-unitary-authority,63.24,yrs,Years,2014-01-01t00-00-00/p3y,60.88,65.6,
male-healthy-life-expectancy,e06000011,east-riding-of-yorkshire,county-or-unitary-authority,63.76,yrs,Years,2013-01-01t00-00-00/p3y,61.63,65.89,
male-healthy-life-expectancy,e06000011,east-riding-of-yorkshire,county-or-unitary-authority,64.48,yrs,Years,2012-01-01t00-00-00/p3y,62.51,66.46,
male-healthy-life-expectancy,e06000011,east-riding-of-yorkshire,county-or-unitary-authority,64.75,yrs,Years,2011-01-01t00-00-00/p3y,62.87,66.63,
male-healthy-life-expectancy,e06000011,east-riding-of-yorkshire,county-or-unitary-authority,63.88,yrs,Years,2015-01-01t00-00-00/p3y,61.61,66.14,
male-healthy-life-expectancy,e06000010,kingston-upon-hull-city-of,county-or-unitary-authority,54.28,yrs,Years,2021-01-01t00-00-00/p3y,50.17,58.4,
male-healthy-life-expectancy,e06000010,kingston-upon-hull-city-of,county-or-unitary-authority,53.83,yrs,Years,2020-01-01t00-00-00/p3y,50.3,57.36,
male-healthy-life-expectancy,e06000010,kingston-upon-hull-city-of,county-or-unitary-authority,55.65,yrs,Years,2019-01-01t00-00-00/p3y,51.91,59.38,
male-healthy-life-expectancy,e06000010,kingston-upon-hull-city-of,county-or-unitary-authority,56.05,yrs,Years,2018-01-01t00-00-00/p3y,53.03,59.07,
male-healthy-life-expectancy,e06000010,kingston-upon-hull-city-of,county-or-unitary-authority,57.75,yrs,Years,2017-01-01t00-00-00/p3y,55.2,60.3,
male-healthy-life-expectancy,e06000010,kingston-upon-hull-city-of,county-or-unitary-authority,56.93,yrs,Years,2016-01-01t00-00-00/p3y,54.49,59.37,
male-healthy-life-expectancy,e06000010,kingston-upon-hull-city-of,county-or-unitary-authority,56.16,yrs,Years,2014-01-01t00-00-00/p3y,53.58,58.74,
male-healthy-life-expectancy,e06000010,kingston-upon-hull-city-of,county-or-unitary-authority,56.4,yrs,Years,2013-01-01t00-00-00/p3y,53.94,58.87,
male-healthy-life-expectancy,e06000010,kingston-upon-hull-city-of,county-or-unitary-authority,56.34,yrs,Years,2012-01-01t00-00-00/p3y,53.84,58.84,
male-healthy-life-expectancy,e06000010,kingston-upon-hull-city-of,county-or-unitary-authority,56.33,yrs,Years,2011-01-01t00-00-00/p3y,53.97,58.69,
male-healthy-life-expectancy,e06000010,kingston-upon-hull-city-of,county-or-unitary-authority,57.27,yrs,Years,2015-01-01t00-00-00/p3y,54.92,59.62,
male-healthy-life-expectancy,e06000012,north-east-lincolnshire,county-or-unitary-authority,54.74,yrs,Years,2021-01-01t00-00-00/p3y,50.1,59.37,
male-healthy-life-expectancy,e06000012,north-east-lincolnshire,county-or-unitary-authority,56.72,yrs,Years,2020-01-01t00-00-00/p3y,52.87,60.58,
male-healthy-life-expectancy,e06000012,north-east-lincolnshire,county-or-unitary-authority,56.58,yrs,Years,2019-01-01t00-00-00/p3y,53.5,59.65,
male-healthy-life-expectancy,e06000012,north-east-lincolnshire,county-or-unitary-authority,57.32,yrs,Years,2018-01-01t00-00-00/p3y,54.63,60.01,
male-healthy-life-expectancy,e06000012,north-east-lincolnshire,county-or-unitary-authority,58.19,yrs,Years,2017-01-01t00-00-00/p3y,55.85,60.52,
male-healthy-life-expectancy,e06000012,north-east-lincolnshire,county-or-unitary-authority,59.61,yrs,Years,2016-01-01t00-00-00/p3y,57.32,61.9,
male-healthy-life-expectancy,e06000012,north-east-lincolnshire,county-or-unitary-authority,59.16,yrs,Years,2014-01-01t00-00-00/p3y,56.95,61.36,
male-healthy-life-expectancy,e06000012,north-east-lincolnshire,county-or-unitary-authority,61.69,yrs,Years,2011-01-01t00-00-00/p3y,59.62,63.77,
male-healthy-life-expectancy,e06000012,north-east-lincolnshire,county-or-unitary-authority,59.78,yrs,Years,2015-01-01t00-00-00/p3y,57.69,61.86,
male-healthy-life-expectancy,e06000012,north-east-lincolnshire,county-or-unitary-authority,59.3,yrs,Years,2013-01-01t00-00-00/p3y,57.13,61.47,
male-healthy-life-expectancy,e06000012,north-east-lincolnshire,county-or-unitary-authority,60.76,yrs,Years,2012-01-01t00-00-00/p3y,58.67,62.86,
male-healthy-life-expectancy,e06000013,north-lincolnshire,county-or-unitary-authority,60.46,yrs,Years,2020-01-01t00-00-00/p3y,57.12,63.8,
male-healthy-life-expectancy,e06000013,north-lincolnshire,county-or-unitary-authority,58.27,yrs,Years,2019-01-01t00-00-00/p3y,55.08,61.45,
male-healthy-life-expectancy,e06000013,north-lincolnshire,county-or-unitary-authority,57.77,yrs,Years,2018-01-01t00-00-00/p3y,54.83,60.71,
male-healthy-life-expectancy,e06000013,north-lincolnshire,county-or-unitary-authority,58.74,yrs,Years,2017-01-01t00-00-00/p3y,55.98,61.51,
male-healthy-life-expectancy,e06000013,north-lincolnshire,county-or-unitary-authority,59.55,yrs,Years,2016-01-01t00-00-00/p3y,56.99,62.11,
male-healthy-life-expectancy,e06000013,north-lincolnshire,county-or-unitary-authority,60.44,yrs,Years,2021-01-01t00-00-00/p3y,56.67,64.2,
male-healthy-life-expectancy,e06000013,north-lincolnshire,county-or-unitary-authority,60.66,yrs,Years,2014-01-01t00-00-00/p3y,58.39,62.93,
male-healthy-life-expectancy,e06000013,north-lincolnshire,county-or-unitary-authority,61.83,yrs,Years,2013-01-01t00-00-00/p3y,59.68,63.98,
male-healthy-life-expectancy,e06000013,north-lincolnshire,county-or-unitary-authority,61.45,yrs,Years,2012-01-01t00-00-00/p3y,59.36,63.53,
male-healthy-life-expectancy,e06000013,north-lincolnshire,county-or-unitary-authority,61.98,yrs,Years,2011-01-01t00-00-00/p3y,59.96,64.01,
male-healthy-life-expectancy,e06000013,north-lincolnshire,county-or-unitary-authority,60.94,yrs,Years,2015-01-01t00-00-00/p3y,58.61,63.27,
male-healthy-life-expectancy,e06000014,york,county-or-unitary-authority,62.01,yrs,Years,2021-01-01t00-00-00/p3y,58.9,65.11,
male-healthy-life-expectancy,e06000014,york,county-or-unitary-authority,63.61,yrs,Years,2020-01-01t00-00-00/p3y,60.45,66.77,
male-healthy-life-expectancy,e06000014,york,county-or-unitary-authority,65.15,yrs,Years,2019-01-01t00-00-00/p3y,62.34,67.96,
male-healthy-life-expectancy,e06000014,york,county-or-unitary-authority,64.67,yrs,Years,2018-01-01t00-00-00/p3y,62.27,67.06,
male-healthy-life-expectancy,e06000014,york,county-or-unitary-authority,65.23,yrs,Years,2017-01-01t00-00-00/p3y,63.09,67.38,
male-healthy-life-expectancy,e06000014,york,county-or-unitary-authority,64.82,yrs,Years,2016-01-01t00-00-00/p3y,62.59,67.05,
male-healthy-life-expectancy,e06000014,york,county-or-unitary-authority,65.29,yrs,Years,2014-01-01t00-00-00/p3y,63.14,67.44,
male-healthy-life-expectancy,e06000014,york,county-or-unitary-authority,65.15,yrs,Years,2013-01-01t00-00-00/p3y,63.13,67.17,
male-healthy-life-expectancy,e06000014,york,county-or-unitary-authority,63.91,yrs,Years,2011-01-01t00-00-00/p3y,61.91,65.91,
male-healthy-life-expectancy,e06000014,york,county-or-unitary-authority,64.44,yrs,Years,2015-01-01t00-00-00/p3y,62.15,66.72,
male-healthy-life-expectancy,e06000014,york,county-or-unitary-authority,65.17,yrs,Years,2012-01-01t00-00-00/p3y,63.17,67.16,
male-healthy-life-expectancy,e06000065,north-yorkshire,county-or-unitary-authority,63.78,yrs,Years,2021-01-01t00-00-00/p3y,61.5,66.07,
male-healthy-life-expectancy,e06000065,north-yorkshire,county-or-unitary-authority,65.01,yrs,Years,2017-01-01t00-00-00/p3y,62.95,67.08,
male-healthy-life-expectancy,e06000065,north-yorkshire,county-or-unitary-authority,66.13,yrs,Years,2020-01-01t00-00-00/p3y,64.22,68.03,
male-healthy-life-expectancy,e06000065,north-yorkshire,county-or-unitary-authority,66.02,yrs,Years,2019-01-01t00-00-00/p3y,63.96,68.07,
male-healthy-life-expectancy,e06000065,north-yorkshire,county-or-unitary-authority,66.49,yrs,Years,2018-01-01t00-00-00/p3y,64.43,68.54,
male-healthy-life-expectancy,e06000065,north-yorkshire,county-or-unitary-authority,65.95,yrs,Years,2016-01-01t00-00-00/p3y,64.03,67.87,
male-healthy-life-expectancy,e06000065,north-yorkshire,county-or-unitary-authority,65.72,yrs,Years,2014-01-01t00-00-00/p3y,63.83,67.61,
male-healthy-life-expectancy,e06000065,north-yorkshire,county-or-unitary-authority,66.68,yrs,Years,2013-01-01t00-00-00/p3y,64.85,68.52,
male-healthy-life-expectancy,e06000065,north-yorkshire,county-or-unitary-authority,66.33,yrs,Years,2012-01-01t00-00-00/p3y,64.47,68.19,
male-healthy-life-expectancy,e06000065,north-yorkshire,county-or-unitary-authority,65.46,yrs,Years,2011-01-01t00-00-00/p3y,63.67,67.26,
male-healthy-life-expectancy,e06000065,north-yorkshire,county-or-unitary-authority,65.82,yrs,Years,2015-01-01t00-00-00/p3y,63.86,67.78,
male-healthy-life-expectancy,e08000016,barnsley,local-authority-district,54.12,yrs,Years,2020-01-01t00-00-00/p3y,51.06,57.18,
male-healthy-life-expectancy,e08000016,barnsley,local-authority-district,55.33,yrs,Years,2019-01-01t00-00-00/p3y,52.44,58.21,
male-healthy-life-expectancy,e08000016,barnsley,local-authority-district,57.19,yrs,Years,2018-01-01t00-00-00/p3y,54.52,59.86,
male-healthy-life-expectancy,e08000016,barnsley,local-authority-district,57.8,yrs,Years,2017-01-01t00-00-00/p3y,55.19,60.4,
male-healthy-life-expectancy,e08000016,barnsley,local-authority-district,59.11,yrs,Years,2016-01-01t00-00-00/p3y,56.63,61.59,
male-healthy-life-expectancy,e08000016,barnsley,local-authority-district,52.87,yrs,Years,2021-01-01t00-00-00/p3y,49.33,56.4,
male-healthy-life-expectancy,e08000016,barnsley,local-authority-district,58.6,yrs,Years,2014-01-01t00-00-00/p3y,56.19,61.02,
male-healthy-life-expectancy,e08000016,barnsley,local-authority-district,56.79,yrs,Years,2013-01-01t00-00-00/p3y,54.38,59.2,
male-healthy-life-expectancy,e08000016,barnsley,local-authority-district,56.87,yrs,Years,2012-01-01t00-00-00/p3y,54.53,59.22,
male-healthy-life-expectancy,e08000016,barnsley,local-authority-district,55.84,yrs,Years,2011-01-01t00-00-00/p3y,53.42,58.27,
male-healthy-life-expectancy,e08000016,barnsley,local-authority-district,59.14,yrs,Years,2015-01-01t00-00-00/p3y,56.63,61.65,
male-healthy-life-expectancy,e08000017,doncaster,local-authority-district,57.3,yrs,Years,2021-01-01t00-00-00/p3y,54.0,60.6,
male-healthy-life-expectancy,e08000017,doncaster,local-authority-district,58.48,yrs,Years,2020-01-01t00-00-00/p3y,55.37,61.6,
male-healthy-life-expectancy,e08000017,doncaster,local-authority-district,57.08,yrs,Years,2019-01-01t00-00-00/p3y,53.76,60.41,
male-healthy-life-expectancy,e08000017,doncaster,local-authority-district,57.25,yrs,Years,2018-01-01t00-00-00/p3y,54.37,60.12,
male-healthy-life-expectancy,e08000017,doncaster,local-authority-district,58.17,yrs,Years,2017-01-01t00-00-00/p3y,55.63,60.71,
male-healthy-life-expectancy,e08000017,doncaster,local-authority-district,58.45,yrs,Years,2016-01-01t00-00-00/p3y,56.07,60.82,
male-healthy-life-expectancy,e08000017,doncaster,local-authority-district,60.11,yrs,Years,2014-01-01t00-00-00/p3y,57.97,62.25,
male-healthy-life-expectancy,e08000017,doncaster,local-authority-district,60.07,yrs,Years,2013-01-01t00-00-00/p3y,57.89,62.26,
male-healthy-life-expectancy,e08000017,doncaster,local-authority-district,57.87,yrs,Years,2012-01-01t00-00-00/p3y,55.58,60.15,
male-healthy-life-expectancy,e08000017,doncaster,local-authority-district,57.71,yrs,Years,2011-01-01t00-00-00/p3y,55.45,59.97,
male-healthy-life-expectancy,e08000017,doncaster,local-authority-district,60.62,yrs,Years,2015-01-01t00-00-00/p3y,58.44,62.79,
male-healthy-life-expectancy,e08000018,rotherham,local-authority-district,58.14,yrs,Years,2018-01-01t00-00-00/p3y,55.39,60.9,
male-healthy-life-expectancy,e08000018,rotherham,local-authority-district,55.99,yrs,Years,2021-01-01t00-00-00/p3y,52.34,59.64,
male-healthy-life-expectancy,e08000018,rotherham,local-authority-district,57.29,yrs,Years,2020-01-01t00-00-00/p3y,54.0,60.58,
male-healthy-life-expectancy,e08000018,rotherham,local-authority-district,56.99,yrs,Years,2019-01-01t00-00-00/p3y,53.78,60.19,
male-healthy-life-expectancy,e08000018,rotherham,local-authority-district,58.15,yrs,Years,2017-01-01t00-00-00/p3y,55.68,60.61,
male-healthy-life-expectancy,e08000018,rotherham,local-authority-district,59.18,yrs,Years,2013-01-01t00-00-00/p3y,56.95,61.41,
male-healthy-life-expectancy,e08000018,rotherham,local-authority-district,58.89,yrs,Years,2015-01-01t00-00-00/p3y,56.37,61.4,
male-healthy-life-expectancy,e08000018,rotherham,local-authority-district,58.32,yrs,Years,2011-01-01t00-00-00/p3y,56.19,60.45,
male-healthy-life-expectancy,e08000018,rotherham,local-authority-district,58.69,yrs,Years,2012-01-01t00-00-00/p3y,56.55,60.83,
male-healthy-life-expectancy,e08000018,rotherham,local-authority-district,58.44,yrs,Years,2016-01-01t00-00-00/p3y,56.01,60.87,
male-healthy-life-expectancy,e08000018,rotherham,local-authority-district,57.83,yrs,Years,2014-01-01t00-00-00/p3y,55.43,60.23,
male-healthy-life-expectancy,e08000019,sheffield,local-authority-district,58.07,yrs,Years,2021-01-01t00-00-00/p3y,55.15,60.99,
male-healthy-life-expectancy,e08000019,sheffield,local-authority-district,59.55,yrs,Years,2020-01-01t00-00-00/p3y,56.87,62.23,
male-healthy-life-expectancy,e08000019,sheffield,local-authority-district,61.28,yrs,Years,2019-01-01t00-00-00/p3y,58.77,63.8,
male-healthy-life-expectancy,e08000019,sheffield,local-authority-district,61.45,yrs,Years,2017-01-01t00-00-00/p3y,59.2,63.69,
male-healthy-life-expectancy,e08000019,sheffield,local-authority-district,61.02,yrs,Years,2016-01-01t00-00-00/p3y,58.84,63.21,
male-healthy-life-expectancy,e08000019,sheffield,local-authority-district,62.65,yrs,Years,2018-01-01t00-00-00/p3y,60.45,64.86,
male-healthy-life-expectancy,e08000019,sheffield,local-authority-district,59.49,yrs,Years,2014-01-01t00-00-00/p3y,57.16,61.81,
male-healthy-life-expectancy,e08000019,sheffield,local-authority-district,59.46,yrs,Years,2013-01-01t00-00-00/p3y,57.18,61.75,
male-healthy-life-expectancy,e08000019,sheffield,local-authority-district,60.18,yrs,Years,2012-01-01t00-00-00/p3y,57.96,62.41,
male-healthy-life-expectancy,e08000019,sheffield,local-authority-district,59.34,yrs,Years,2011-01-01t00-00-00/p3y,57.22,61.47,
male-healthy-life-expectancy,e08000019,sheffield,local-authority-district,61.17,yrs,Years,2015-01-01t00-00-00/p3y,59.03,63.3,
male-healthy-life-expectancy,e08000032,bradford,local-authority-district,61.3,yrs,Years,2018-01-01t00-00-00/p3y,59.05,63.55,
male-healthy-life-expectancy,e08000032,bradford,local-authority-district,57.46,yrs,Years,2021-01-01t00-00-00/p3y,54.13,60.79,
male-healthy-life-expectancy,e08000032,bradford,local-authority-district,58.97,yrs,Years,2020-01-01t00-00-00/p3y,56.33,61.61,
male-healthy-life-expectancy,e08000032,bradford,local-authority-district,61.06,yrs,Years,2019-01-01t00-00-00/p3y,58.66,63.45,
male-healthy-life-expectancy,e08000032,bradford,local-authority-district,60.49,yrs,Years,2017-01-01t00-00-00/p3y,58.3,62.67,
male-healthy-life-expectancy,e08000032,bradford,local-authority-district,60.23,yrs,Years,2012-01-01t00-00-00/p3y,58.06,62.4,
male-healthy-life-expectancy,e08000032,bradford,local-authority-district,59.65,yrs,Years,2015-01-01t00-00-00/p3y,57.47,61.84,
male-healthy-life-expectancy,e08000032,bradford,local-authority-district,60.38,yrs,Years,2014-01-01t00-00-00/p3y,58.29,62.47,
male-healthy-life-expectancy,e08000032,bradford,local-authority-district,60.48,yrs,Years,2013-01-01t00-00-00/p3y,58.45,62.5,
male-healthy-life-expectancy,e08000032,bradford,local-authority-district,59.93,yrs,Years,2011-01-01t00-00-00/p3y,57.77,62.09,
male-healthy-life-expectancy,e08000032,bradford,local-authority-district,59.74,yrs,Years,2016-01-01t00-00-00/p3y,57.51,61.97,
male-healthy-life-expectancy,e08000033,calderdale,local-authority-district,62.04,yrs,Years,2017-01-01t00-00-00/p3y,59.75,64.34,
male-healthy-life-expectancy,e08000033,calderdale,local-authority-district,61.85,yrs,Years,2021-01-01t00-00-00/p3y,58.58,65.12,
male-healthy-life-expectancy,e08000033,calderdale,local-authority-district,60.37,yrs,Years,2020-01-01t00-00-00/p3y,57.61,63.12,
male-healthy-life-expectancy,e08000033,calderdale,local-authority-district,61.25,yrs,Years,2019-01-01t00-00-00/p3y,58.61,63.89,
male-healthy-life-expectancy,e08000033,calderdale,local-authority-district,62.13,yrs,Years,2016-01-01t00-00-00/p3y,59.75,64.51,
male-healthy-life-expectancy,e08000033,calderdale,local-authority-district,61.39,yrs,Years,2018-01-01t00-00-00/p3y,58.95,63.83,
male-healthy-life-expectancy,e08000033,calderdale,local-authority-district,62.7,yrs,Years,2014-01-01t00-00-00/p3y,60.43,64.97,
male-healthy-life-expectancy,e08000033,calderdale,local-authority-district,62.57,yrs,Years,2015-01-01t00-00-00/p3y,60.22,64.91,
male-healthy-life-expectancy,e08000033,calderdale,local-authority-district,63.66,yrs,Years,2013-01-01t00-00-00/p3y,61.46,65.85,
male-healthy-life-expectancy,e08000033,calderdale,local-authority-district,62.09,yrs,Years,2012-01-01t00-00-00/p3y,59.68,64.49,
male-healthy-life-expectancy,e08000033,calderdale,local-authority-district,61.27,yrs,Years,2011-01-01t00-00-00/p3y,59.01,63.53,
male-healthy-life-expectancy,e08000034,kirklees,local-authority-district,59.92,yrs,Years,2020-01-01t00-00-00/p3y,57.41,62.43,
male-healthy-life-expectancy,e08000034,kirklees,local-authority-district,60.16,yrs,Years,2019-01-01t00-00-00/p3y,57.7,62.63,
male-healthy-life-expectancy,e08000034,kirklees,local-authority-district,60.96,yrs,Years,2018-01-01t00-00-00/p3y,58.58,63.34,
male-healthy-life-expectancy,e08000034,kirklees,local-authority-district,61.11,yrs,Years,2017-01-01t00-00-00/p3y,58.81,63.42,
male-healthy-life-expectancy,e08000034,kirklees,local-authority-district,60.02,yrs,Years,2016-01-01t00-00-00/p3y,57.71,62.33,
male-healthy-life-expectancy,e08000034,kirklees,local-authority-district,58.71,yrs,Years,2021-01-01t00-00-00/p3y,55.81,61.6,
male-healthy-life-expectancy,e08000034,kirklees,local-authority-district,60.37,yrs,Years,2014-01-01t00-00-00/p3y,58.14,62.6,
