areacd,areanm,geography,indicator,period,observation,measure,unit,lci_95,uci_95,status,notes
E10000016,Kent,County or Unitary Authority,5G coverage,2025-07-01,90.84,Percentage,%,,,,This data has been aggregated and may show differences to other published figures
E07000105,Ashford,Local Authority District,5G coverage,2025-07-01,86.16,Percentage,%,,,,
E07000106,Canterbury,Local Authority District,5G coverage,2025-07-01,88.99,Percentage,%,,,,
E07000107,Dartford,Local Authority District,5G coverage,2025-07-01,99.99,Percentage,%,,,,
E07000108,Dover,Local Authority District,5G coverage,2025-07-01,91.38,Percentage,%,,,,
E07000112,Folkestone and Hythe,Local Authority District,5G coverage,2025-07-01,83.18,Percentage,%,,,,
E07000109,Gravesham,Local Authority District,5G coverage,2025-07-01,88.43,Percentage,%,,,,
E07000110,Maidstone,Local Authority District,5G coverage,2025-07-01,97.49,Percentage,%,,,,
E07000111,Sevenoaks,Local Authority District,5G coverage,2025-07-01,85.95,Percentage,%,,,,
E07000113,Swale,Local Authority District,5G coverage,2025-07-01,96.32,Percentage,%,,,,
E07000114,Thanet,Local Authority District,5G coverage,2025-07-01,99.98,Percentage,%,,,,
E07000115,Tonbridge and Malling,Local Authority District,5G coverage,2025-07-01,91.08,Percentage,%,,,,
E07000116,Tunbridge Wells,Local Authority District,5G coverage,2025-07-01,95.66,Percentage,%,,,,
E10000025,Oxfordshire,County or Unitary Authority,5G coverage,2025-07-01,91.04,Percentage,%,,,,This data has been aggregated and may show differences to other published figures
E07000177,Cherwell,Local Authority District,5G coverage,2025-07-01,95.29,Percentage,%,,,,
E07000178,Oxford,Local Authority District,5G coverage,2025-07-01,100.0,Percentage,%,,,,
E07000179,South Oxfordshire,Local Authority District,5G coverage,2025-07-01,87.23,Percentage,%,,,,
E07000180,Vale of White Horse,Local Authority District,5G coverage,2025-07-01,89.07,Percentage,%,,,,
E07000181,West Oxfordshire,Local Authority District,5G coverage,2025-07-01,92.17,Percentage,%,,,,
E10000030,Surrey,County or Unitary Authority,5G coverage,2025-07-01,85.51,Percentage,%,,,,This data has been aggregated and may show differences to other published figures
E07000207,Elmbridge,Local Authority District,5G coverage,2025-07-01,99.96,Percentage,%,,,,
E07000208,Epsom and Ewell,Local Authority District,5G coverage,2025-07-01,100.0,Percentage,%,,,,
E07000209,Guildford,Local Authority District,5G coverage,2025-07-01,78.01,Percentage,%,,,,
E07000210,Mole Valley,Local Authority District,5G coverage,2025-07-01,67.41,Percentage,%,,,,
E07000211,Reigate and Banstead,Local Authority District,5G coverage,2025-07-01,99.98,Percentage,%,,,,
E07000212,Runnymede,Local Authority District,5G coverage,2025-07-01,98.17,Percentage,%,,,,
E07000213,Spelthorne,Local Authority District,5G coverage,2025-07-01,100.0,Percentage,%,,,,
E07000214,Surrey Heath,Local Authority District,5G coverage,2025-07-01,96.38,Percentage,%,,,,
E07000215,Tandridge,Local Authority District,5G coverage,2025-07-01,91.56,Percentage,%,,,,
E07000216,Waverley,Local Authority District,5G coverage,2025-07-01,79.75,Percentage,%,,,,
E07000217,Woking,Local Authority District,5G coverage,2025-07-01,96.22,Percentage,%,,,,
E10000032,West Sussex,County or Unitary Authority,5G coverage,2025-07-01,82.19,Percentage,%,,,,This data has been aggregated and may show differences to other published figures
E07000223,Adur,Local Authority District,5G coverage,2025-07-01,99.05,Percentage,%,,,,
E07000224,Arun,Local Authority District,5G coverage,2025-07-01,91.39,Percentage,%,,,,
E07000225,Chichester,Local Authority District,5G coverage,2025-07-01,76.62,Percentage,%,,,,
E07000226,Crawley,Local Authority District,5G coverage,2025-07-01,100.0,Percentage,%,,,,
E07000227,Horsham,Local Authority District,5G coverage,2025-07-01,89.1,Percentage,%,,,,
E07000228,Mid Sussex,Local Authority District,5G coverage,2025-07-01,71.98,Percentage,%,,,,
E07000229,Worthing,Local Authority District,5G coverage,2025-07-01,99.94,Percentage,%,,,,
E12000009,South West,Region,5G coverage,2025-07-01,71.87,Percentage,%,,,,This data has been aggregated and may show differences to other published figures
E47000009,West of England,Combined Authority or City Region,5G coverage,2025-07-01,96.44,Percentage,%,,,,This data has been aggregated and may show differences to other published figures
E47000015,Devon and Torbay,Combined Authority or City Region,5G coverage,2025-07-01,59.62,Percentage,%,,,,This data has been aggregated and may show differences to other published figures
E06000022,Bath and North East Somerset,County or Unitary Authority,5G coverage,2025-07-01,94.14,Percentage,%,,,,
E06000058,"Bournemouth, Christchurch and Poole",County or Unitary Authority,5G coverage,2025-07-01,98.97,Percentage,%,,,,
E06000023,"Bristol, City of",County or Unitary Authority,5G coverage,2025-07-01,99.99,Percentage,%,,,,
E06000052,Cornwall,County or Unitary Authority,5G coverage,2025-07-01,68.25,Percentage,%,,,,
E06000059,Dorset,County or Unitary Authority,5G coverage,2025-07-01,75.84,Percentage,%,,,,
E06000053,Isles of Scilly,County or Unitary Authority,5G coverage,2025-07-01,88.26,Percentage,%,,,,
E06000024,North Somerset,County or Unitary Authority,5G coverage,2025-07-01,97.61,Percentage,%,,,,
E06000026,Plymouth,County or Unitary Authority,5G coverage,2025-07-01,99.69,Percentage,%,,,,
E06000066,Somerset,County or Unitary Authority,5G coverage,2025-07-01,81.35,Percentage,%,,,,
E06000025,South Gloucestershire,County or Unitary Authority,5G coverage,2025-07-01,97.28,Percentage,%,,,,
E06000030,Swindon,County or Unitary Authority,5G coverage,2025-07-01,99.52,Percentage,%,,,,
E06000027,Torbay,County or Unitary Authority,5G coverage,2025-07-01,98.25,Percentage,%,,,,
E06000054,Wiltshire,County or Unitary Authority,5G coverage,2025-07-01,71.27,Percentage,%,,,,
E10000008,Devon,County or Unitary Authority,5G coverage,2025-07-01,59.25,Percentage,%,,,,This data has been aggregated and may show differences to other published figures
E07000040,East Devon,Local Authority District,5G coverage,2025-07-01,82.0,Percentage,%,,,,
E07000041,Exeter,Local Authority District,5G coverage,2025-07-01,99.96,Percentage,%,,,,
E07000042,Mid Devon,Local Authority District,5G coverage,2025-07-01,69.73,Percentage,%,,,,
E07000043,North Devon,Local Authority District,5G coverage,2025-07-01,42.17,Percentage,%,,,,
E07000044,South Hams,Local Authority District,5G coverage,2025-07-01,75.6,Percentage,%,,,,
E07000045,Teignbridge,Local Authority District,5G coverage,2025-07-01,66.5,Percentage,%,,,,
E07000046,Torridge,Local Authority District,5G coverage,2025-07-01,43.13,Percentage,%,,,,
E07000047,West Devon,Local Authority District,5G coverage,2025-07-01,46.35,Percentage,%,,,,
E10000013,Gloucestershire,County or Unitary Authority,5G coverage,2025-07-01,74.56,Percentage,%,,,,This data has been aggregated and may show differences to other published figures
E07000078,Cheltenham,Local Authority District,5G coverage,2025-07-01,99.48,Percentage,%,,,,
E07000079,Cotswold,Local Authority District,5G coverage,2025-07-01,56.27,Percentage,%,,,,
E07000080,Forest of Dean,Local Authority District,5G coverage,2025-07-01,81.55,Percentage,%,,,,
E07000081,Gloucester,Local Authority District,5G coverage,2025-07-01,100.0,Percentage,%,,,,
E07000082,Stroud,Local Authority District,5G coverage,2025-07-01,92.72,Percentage,%,,,,
E07000083,Tewkesbury,Local Authority District,5G coverage,2025-07-01,91.61,Percentage,%,,,,
W92000004,Wales,Nation,5G coverage,2025-07-01,56.67,Percentage,%,,,,This data has been aggregated and may show differences to other published figures
W06000001,Isle of Anglesey,Local Authority District,5G coverage,2025-07-01,62.18,Percentage,%,,,,
W06000002,Gwynedd,Local Authority District,5G coverage,2025-07-01,49.48,Percentage,%,,,,
W06000003,Conwy,Local Authority District,5G coverage,2025-07-01,36.27,Percentage,%,,,,
W06000004,Denbighshire,Local Authority District,5G coverage,2025-07-01,55.72,Percentage,%,,,,
W06000005,Flintshire,Local Authority District,5G coverage,2025-07-01,66.96,Percentage,%,,,,
W06000006,Wrexham,Local Authority District,5G coverage,2025-07-01,71.68,Percentage,%,,,,
W06000023,Powys,Local Authority District,5G coverage,2025-07-01,35.0,Percentage,%,,,,
W06000008,Ceredigion,Local Authority District,5G coverage,2025-07-01,46.48,Percentage,%,,,,
W06000009,Pembrokeshire,Local Authority District,5G coverage,2025-07-01,77.07,Percentage,%,,,,
W06000010,Carmarthenshire,Local Authority District,5G coverage,2025-07-01,63.32,Percentage,%,,,,
W06000011,Swansea,Local Authority District,5G coverage,2025-07-01,78.59,Percentage,%,,,,
W06000012,Neath Port Talbot,Local Authority District,5G coverage,2025-07-01,87.21,Percentage,%,,,,
W06000013,Bridgend,Local Authority District,5G coverage,2025-07-01,97.27,Percentage,%,,,,
W06000014,Vale of Glamorgan,Local Authority District,5G coverage,2025-07-01,97.27,Percentage,%,,,,
W06000015,Cardiff,Local Authority District,5G coverage,2025-07-01,99.98,Percentage,%,,,,
W06000016,Rhondda Cynon Taf,Local Authority District,5G coverage,2025-07-01,85.64,Percentage,%,,,,
W06000024,Merthyr Tydfil,Local Authority District,5G coverage,2025-07-01,82.9,Percentage,%,,,,
W06000018,Caerphilly,Local Authority District,5G coverage,2025-07-01,96.04,Percentage,%,,,,
W06000019,Blaenau Gwent,Local Authority District,5G coverage,2025-07-01,97.56,Percentage,%,,,,
W06000020,Torfaen,Local Authority District,5G coverage,2025-07-01,97.18,Percentage,%,,,,
W06000021,Monmouthshire,Local Authority District,5G coverage,2025-07-01,71.56,Percentage,%,,,,
W06000022,Newport,Local Authority District,5G coverage,2025-07-01,99.79,Percentage,%,,,,
S92000003,Scotland,Nation,5G coverage,2025-07-01,36.84,Percentage,%,,,,This data has been aggregated and may show differences to other published figures
S12000033,Aberdeen City,Local Authority District,5G coverage,2025-07-01,98.79,Percentage,%,,,,
S12000034,Aberdeenshire,Local Authority District,5G coverage,2025-07-01,48.69,Percentage,%,,,,
S12000041,Angus,Local Authority District,5G coverage,2025-07-01,58.28,Percentage,%,,,,
S12000035,Argyll and Bute,Local Authority District,5G coverage,2025-07-01,29.05,Percentage,%,,,,
S12000036,City of Edinburgh,Local Authority District,5G coverage,2025-07-01,99.75,Percentage,%,,,,
S12000005,Clackmannanshire,Local Authority District,5G coverage,2025-07-01,92.92,Percentage,%,,,,
S12000006,Dumfries and Galloway,Local Authority District,5G coverage,2025-07-01,39.08,Percentage,%,,,,
S12000042,Dundee City,Local Authority District,5G coverage,2025-07-01,100.0,Percentage,%,,,,
S12000008,East Ayrshire,Local Authority District,5G coverage,2025-07-01,51.29,Percentage,%,,,,
S12000045,East Dunbartonshire,Local Authority District,5G coverage,2025-07-01,94.32,Percentage,%,,,,
S12000010,East Lothian,Local Authority District,5G coverage,2025-07-01,75.0,Percentage,%,,,,
S12000011,East Renfrewshire,Local Authority District,5G coverage,2025-07-01,77.82,Percentage,%,,,,
S12000014,Falkirk,Local Authority District,5G coverage,2025-07-01,84.67,Percentage,%,,,,
S12000047,Fife,Local Authority District,5G coverage,2025-07-01,91.98,Percentage,%,,,,
S12000049,Glasgow City,Local Authority District,5G coverage,2025-07-01,100.0,Percentage,%,,,,
S12000017,Highland,Local Authority District,5G coverage,2025-07-01,22.63,Percentage,%,,,,
S12000018,Inverclyde,Local Authority District,5G coverage,2025-07-01,81.19,Percentage,%,,,,
S12000019,Midlothian,Local Authority District,5G coverage,2025-07-01,82.38,Percentage,%,,,,
S12000020,Moray,Local Authority District,5G coverage,2025-07-01,51.0,Percentage,%,,,,
S12000013,Na h-Eileanan Siar,Local Authority District,5G coverage,2025-07-01,13.76,Percentage,%,,,,
S12000021,North Ayrshire,Local Authority District,5G coverage,2025-07-01,50.95,Percentage,%,,,,
S12000050,North Lanarkshire,Local Authority District,5G coverage,2025-07-01,86.61,Percentage,%,,,,
S12000023,Orkney Islands,Local Authority District,5G coverage,2025-07-01,16.35,Percentage,%,,,,
S12000048,Perth and Kinross,Local Authority District,5G coverage,2025-07-01,39.63,Percentage,%,,,,
S12000038,Renfrewshire,Local Authority District,5G coverage,2025-07-01,93.67,Percentage,%,,,,
S12000026,Scottish Borders,Local Authority District,5G coverage,2025-07-01,30.8,Percentage,%,,,,
S12000027,Shetland Islands,Local Authority District,5G coverage,2025-07-01,15.35,Percentage,%,,,,
S12000028,South Ayrshire,Local Authority District,5G coverage,2025-07-01,42.32,Percentage,%,,,,
S12000029,South Lanarkshire,Local Authority District,5G coverage,2025-07-01,58.55,Percentage,%,,,,
S12000030,Stirling,Local Authority District,5G coverage,2025-07-01,54.15,Percentage,%,,,,
S12000039,West Dunbartonshire,Local Authority District,5G coverage,2025-07-01,90.85,Percentage,%,,,,
S12000040,West Lothian,Local Authority District,5G coverage,2025-07-01,88.55,Percentage,%,,,,
N92000002,Northern Ireland,Nation,5G coverage,2025-07-01,86.34,Percentage,%,,,,This data has been aggregated and may show differences to other published figures
N09000001,Antrim and Newtownabbey,Local Authority District,5G coverage,2025-07-01,98.74,Percentage,%,,,,
N09000002,"Armagh City, Banbridge and Craigavon",Local Authority District,5G coverage,2025-07-01,95.52,Percentage,%,,,,
N09000003,Belfast,Local Authority District,5G coverage,2025-07-01,99.77,Percentage,%,,,,
N09000004,Causeway Coast and Glens,Local Authority District,5G coverage,2025-07-01,89.08,Percentage,%,,,,
N09000005,Derry City and Strabane,Local Authority District,5G coverage,2025-07-01,72.21,Percentage,%,,,,
N09000006,Fermanagh and Omagh,Local Authority District,5G coverage,2025-07-01,75.3,Percentage,%,,,,
N09000007,Lisburn and Castlereagh,Local Authority District,5G coverage,2025-07-01,98.88,Percentage,%,,,,
N09000008,Mid and East Antrim,Local Authority District,5G coverage,2025-07-01,92.48,Percentage,%,,,,
N09000009,Mid Ulster,Local Authority District,5G coverage,2025-07-01,90.04,Percentage,%,,,,
N09000010,"Newry, Mourne and Down",Local Authority District,5G coverage,2025-07-01,84.6,Percentage,%,,,,
N09000011,Ards and North Down,Local Authority District,5G coverage,2025-07-01,98.71,Percentage,%,,,,
