AREACD,AREANM,Geography,Variable Name,Indicator,Mission,Category,Period,Observation,Measure,Unit,Lower Confidence Interval (95%),Upper Confidence Interval (95%),Observation Status,Polarity,Notes
e10000018,leicestershire,county-or-unitary-authority,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.74,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,This data was aggregated and may show differences to other published figures
e07000129,blaby,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.72,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000130,charnwood,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.17,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000131,harborough,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.87,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000132,hinckley-and-bosworth,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.55,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000133,melton,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.51,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000134,north-west-leicestershire,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,3.44,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000135,oadby-and-wigston,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,3.64,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e10000019,lincolnshire,county-or-unitary-authority,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,3.37,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,This data was aggregated and may show differences to other published figures
e07000136,boston,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,3.4,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000137,east-lindsey,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,4.71,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000138,lincoln,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,4.05,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000139,north-kesteven,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.96,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000140,south-holland,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.94,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000141,south-kesteven,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.86,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000142,west-lindsey,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.31,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e10000024,nottinghamshire,county-or-unitary-authority,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.74,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,This data was aggregated and may show differences to other published figures
e07000170,ashfield,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.77,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000171,bassetlaw,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.55,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000172,broxtowe,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.79,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000173,gedling,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.81,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000174,mansfield,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.26,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000175,newark-and-sherwood,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,3.25,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000176,rushcliffe,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.69,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e12000005,west-midlands,region,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.35,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,This data was aggregated and may show differences to other published figures
e06000019,herefordshire-county-of,county-or-unitary-authority,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.62,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e06000051,shropshire,county-or-unitary-authority,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,3.18,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e06000021,stoke-on-trent,county-or-unitary-authority,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.79,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e06000020,telford-and-wrekin,county-or-unitary-authority,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.26,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e10000028,staffordshire,county-or-unitary-authority,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.71,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,This data was aggregated and may show differences to other published figures
e07000192,cannock-chase,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.79,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000193,east-staffordshire,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.9,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000194,lichfield,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.72,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000195,newcastle-under-lyme,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.68,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000196,south-staffordshire,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.17,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000197,stafford,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.7,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000198,staffordshire-moorlands,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.3,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000199,tamworth,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,3.56,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e10000031,warwickshire,county-or-unitary-authority,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.53,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,This data was aggregated and may show differences to other published figures
e07000218,north-warwickshire,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,3.23,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000219,nuneaton-and-bedworth,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.16,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000220,rugby,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.27,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000221,stratford-on-avon,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.82,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000222,warwick,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.49,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e47000007,west-midlands,combined-authority-or-city-region,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.0,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,This data was aggregated and may show differences to other published figures
e08000025,birmingham,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,1.83,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e08000026,coventry,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,1.88,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e08000027,dudley,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.53,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e08000028,sandwell,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,1.73,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e08000029,solihull,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.54,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e08000030,walsall,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.04,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e08000031,wolverhampton,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.05,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e10000034,worcestershire,county-or-unitary-authority,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.72,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,This data was aggregated and may show differences to other published figures
e07000234,bromsgrove,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,3.13,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000235,malvern-hills,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.89,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000236,redditch,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,1.84,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000237,worcester,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,3.37,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000238,wychavon,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.42,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000239,wyre-forest,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.66,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e12000006,east-of-england,region,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.5,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,This data was aggregated and may show differences to other published figures
e06000055,bedford,county-or-unitary-authority,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.48,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e06000056,central-bedfordshire,county-or-unitary-authority,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.41,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e06000032,luton,county-or-unitary-authority,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,1.78,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e06000031,peterborough,county-or-unitary-authority,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.55,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e06000033,southend-on-sea,county-or-unitary-authority,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.88,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e06000034,thurrock,county-or-unitary-authority,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.22,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e10000003,cambridgeshire,county-or-unitary-authority,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.58,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,This data was aggregated and may show differences to other published figures
e47000008,cambridgeshire-and-peterborough,combined-authority-or-city-region,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.57,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,This data was aggregated and may show differences to other published figures
e07000008,cambridge,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,3.3,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000009,east-cambridgeshire,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.62,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000010,fenland,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.54,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000011,huntingdonshire,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.6,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000012,south-cambridgeshire,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,1.91,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e10000012,essex,county-or-unitary-authority,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.52,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,This data was aggregated and may show differences to other published figures
e07000066,basildon,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,1.92,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000067,braintree,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.71,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000068,brentwood,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,3.11,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000069,castle-point,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.34,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000070,chelmsford,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,3.2,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000071,colchester,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,3.06,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000072,epping-forest,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,1.7,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000073,harlow,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.25,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000074,maldon,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,1.96,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000075,rochford,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,1.87,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000076,tendring,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,3.3,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000077,uttlesford,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,1.86,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e10000015,hertfordshire,county-or-unitary-authority,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.29,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,This data was aggregated and may show differences to other published figures
e07000095,broxbourne,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.32,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000096,dacorum,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.32,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000242,east-hertfordshire,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,1.8,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000098,hertsmere,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.87,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000099,north-hertfordshire,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.1,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000240,st-albans,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.7,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000243,stevenage,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.46,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000102,three-rivers,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.13,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000103,watford,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.15,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000241,welwyn-hatfield,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.09,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e10000020,norfolk,county-or-unitary-authority,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.59,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,This data was aggregated and may show differences to other published figures
e07000143,breckland,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.47,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000144,broadland,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.35,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000145,great-yarmouth,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,3.41,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000146,king-s-lynn-and-west-norfolk,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.2,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000147,north-norfolk,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.52,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000148,norwich,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,3.34,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000149,south-norfolk,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.04,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e10000029,suffolk,county-or-unitary-authority,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.84,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,This data was aggregated and may show differences to other published figures
e07000200,babergh,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.82,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000244,east-suffolk,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.89,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000202,ipswich,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,3.72,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000203,mid-suffolk,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.24,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
e07000245,west-suffolk,local-authority-district,"Chain supermarkets per 10,000 population","Chain supermarkets per 10,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2023-08,2.45,"Counts of chain supermarkets per 10,000 people","Count per 10,000 people",,,,1,
